Entity,Year,Code,Continent,Population,GDP per capita [$],PEC [TWh],Oil,Coal,Gas,Hydropower,Nuclear,Solar,Wind,Other renewables,Biofuels and Waste,Transport S,Industry S,Residential S,Commercial and public services S,Agriculture/Forestry S,Non-energy use S,Non-specified S
,1978,TUV,Oceania,7014,,,,,,,,,,,,,,,,,,
,1979,TUV,Oceania,7358,,,,,,,,,,,,,,,,,,
,1980,TUV,Oceania,7637,,,,,,,,,,,,,,,,,,
,1981,TUV,Oceania,7827,,,,,,,,,,,,,,,,,,
,1982,TUV,Oceania,7956,,,,,,,,,,,,,,,,,,
,1983,TUV,Oceania,8041,,,,,,,,,,,,,,,,,,
,1984,TUV,Oceania,8115,,,,,,,,,,,,,,,,,,
,1985,TUV,Oceania,8219,,,,,,,,,,,,,,,,,,
,1986,TUV,Oceania,8336,,,,,,,,,,,,,,,,,,
,1987,TUV,Oceania,8485,,,,,,,,,,,,,,,,,,
,1988,TUV,Oceania,8637,,,,,,,,,,,,,,,,,,
,1989,TUV,Oceania,8779,,,,,,,,,,,,,,,,,,
,1990,TUV,Oceania,8913,,,,,,,,,,,,,,,,,,
,1991,TUV,Oceania,9026,,,,,,,,,,,,,,,,,,
,1992,TUV,Oceania,9112,,,,,,,,,,,,,,,,,,
,1993,TUV,Oceania,9194,,,,,,,,,,,,,,,,,,
,1994,TUV,Oceania,9252,,,,,,,,,,,,,,,,,,
,1995,TUV,Oceania,9298,,,,,,,,,,,,,,,,,,
,1996,TUV,Oceania,9323,,,,,,,,,,,,,,,,,,
,1997,TUV,Oceania,9323,,,,,,,,,,,,,,,,,,
,1998,TUV,Oceania,9332,,,,,,,,,,,,,,,,,,
,1999,TUV,Oceania,9346,,,,,,,,,,,,,,,,,,
,2000,TUV,Oceania,9394,,,,,,,,,,,,,,,,,,
,2001,TUV,Oceania,9484,,,,,,,,,,,,,,,,,,
,2002,TUV,Oceania,9596,,,,,,,,,,,,,,,,,,
,2003,TUV,Oceania,9726,,,,,,,,,,,,,,,,,,
,2004,TUV,Oceania,9869,,,,,,,,,,,,,,,,,,
,2005,TUV,Oceania,10000,,,,,,,,,,,,,,,,,,
,2006,TUV,Oceania,10120,,,,,,,,,,,,,,,,,,
,2007,TUV,Oceania,10221,,,,,,,,,,,,,,,,,,
,2008,TUV,Oceania,10314,,,,,,,,,,,,,,,,,,
,2009,TUV,Oceania,10424,,,,,,,,,,,,,,,,,,
,2010,TUV,Oceania,10530,,,,,,,,,,,,,,,,,,
,2011,TUV,Oceania,10633,,,,,,,,,,,,,,,,,,
,2012,TUV,Oceania,10739,,,,,,,,,,,,,,,,,,
,2013,TUV,Oceania,10857,,,,,,,,,,,,,,,,,,
,2014,TUV,Oceania,10972,,,,,,,,,,,,,,,,,,
,2015,TUV,Oceania,11099,,,,,,,,,,,,,,,,,,
,2016,TUV,Oceania,11225,,,,,,,,,,,,,,,,,,
,2017,TUV,Oceania,11370,,,,,,,,,,,,,,,,,,
,2018,TUV,Oceania,11508,,,,,,,,,,,,,,,,,,
U.S. Virgin Islands,1960,,,,,,,,,,,,,,,,,,,,,
,1961,,,,,,,,,,,,,,,,,,,,,
,1962,,,,,,,,,,,,,,,,,,,,,
,1963,,,,,,,,,,,,,,,,,,,,,
,1964,,,,,,,,,,,,,,,,,,,,,
,1965,,,,,,,,,,,,,,,,,,,,,
,1966,,,,,,,,,,,,,,,,,,,,,
,1967,,,,,,,,,,,,,,,,,,,,,
,1968,,,,,,,,,,,,,,,,,,,,,
,1969,,,,,,,,,,,,,,,,,,,,,
,1970,,,,,,,,,,,,,,,,,,,,,
,1971,,,,,,,,,,,,,,,,,,,,,
,1972,,,,,,,,,,,,,,,,,,,,,
,1973,,,,,,,,,,,,,,,,,,,,,
,1974,,,,,,,,,,,,,,,,,,,,,
,1975,,,,,,,,,,,,,,,,,,,,,
,1976,,,,,,,,,,,,,,,,,,,,,
,1977,,,,,,,,,,,,,,,,,,,,,
,1978,,,,,,,,,,,,,,,,,,,,,
,1979,,,,,,,,,,,,,,,,,,,,,
,1980,,,,,,,,,,,,,,,,,,,,,
,1981,,,,,,,,,,,,,,,,,,,,,
,1982,,,,,,,,,,,,,,,,,,,,,
,1983,,,,,,,,,,,,,,,,,,,,,
,1984,,,,,,,,,,,,,,,,,,,,,
,1985,,,,,,,,,,,,,,,,,,,,,
,1986,,,,,,,,,,,,,,,,,,,,,
,1987,,,,,,,,,,,,,,,,,,,,,
,1988,,,,,,,,,,,,,,,,,,,,,
,1989,,,,,,,,,,,,,,,,,,,,,
,1990,,,,,,,,,,,,,,,,,,,,,
,1991,,,,,,,,,,,,,,,,,,,,,
,1992,,,,,,,,,,,,,,,,,,,,,
,1993,,,,,,,,,,,,,,,,,,,,,
,1994,,,,,,,,,,,,,,,,,,,,,
,1995,,,,,,,,,,,,,,,,,,,,,
,1996,,,,,,,,,,,,,,,,,,,,,
,1997,,,,,,,,,,,,,,,,,,,,,
,1998,,,,,,,,,,,,,,,,,,,,,
,1999,,,,,,,,,,,,,,,,,,,,,
,2000,,,,,,,,,,,,,,,,,,,,,
,2001,,,,,,,,,,,,,,,,,,,,,
,2002,,,,,,,,,,,,,,,,,,,,,
,2003,,,,,,,,,,,,,,,,,,,,,
,2004,,,,,,,,,,,,,,,,,,,,,
,2005,,,,,,,,,,,,,,,,,,,,,
,2006,,,,,,,,,,,,,,,,,,,,,
,2007,,,,,,,,,,,,,,,,,,,,,
,2008,,,,,,,,,,,,,,,,,,,,,
,2009,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,
,2016,,,,,,,,,,,,,,,,,,,,,
,2017,,,,,,,,,,,,,,,,,,,,,
,2018,,,,,,,,,,,,,,,,,,,,,
Uganda,1960,UGA,Africa,6767095,,,,,,,,,,,,,,,,,,
,1961,UGA,Africa,6983818,,,,,,,,,,,,,,,,,,
,1962,UGA,Africa,7215796,,,,,,,,,,,,,,,,,,
,1963,UGA,Africa,7461634,,,,,,,,,,,,,,,,,,
,1964,UGA,Africa,7719104,,,,,,,,,,,,,,,,,,
,1965,UGA,Africa,7986066,,,,,,,,,,,,,,,,,,
,1966,UGA,Africa,8263439,,,,,,,,,,,,,,,,,,
,1967,UGA,Africa,8550443,,,,,,,,,,,,,,,,,,
,1968,UGA,Africa,8841153,,,,,,,,,,,,,,,,,,
,1969,UGA,Africa,9127857,,,,,,,,,,,,,,,,,,
,1970,UGA,Africa,9405600,,,,,,,,,,,,,,,,,,
,1971,UGA,Africa,9671860,,,,,,,,,,,,,,,,,,
,1972,UGA,Africa,9929636,,,,,,,,,,,,,,,,,,
,1973,UGA,Africa,10186455,,,,,,,,,,,,,,,,,,
,1974,UGA,Africa,10453037,,,,,,,,,,,,,,,,,,
,1975,UGA,Africa,10737403,,,,,,,,,,,,,,,,,,
,1976,UGA,Africa,11042974,,,,,,,,,,,,,,,,,,
,1977,UGA,Africa,11368615,,,,,,,,,,,,,,,,,,
,1978,UGA,Africa,11712530,,,,,,,,,,,,,,,,,,
,1979,UGA,Africa,12071145,,,,,,,,,,,,,,,,,,
,1980,UGA,Africa,12442334,,,,,,,,,,,,,,,,,,
,1981,UGA,Africa,12825082,,,,,,,,,,,,,,,,,,
,1982,UGA,Africa,13221991,,,,,,,,,,,,,,,,,,
,1983,UGA,Africa,13638729,,,,,,,,,,,,,,,,,,
,1984,UGA,Africa,14082875,,,,,,,,,,,,,,,,,,
,1985,UGA,Africa,14559355,,,,,,,,,,,,,,,,,,
,1986,UGA,Africa,15070302,,,,,,,,,,,,,,,,,,
,1987,UGA,Africa,15612754,,,,,,,,,,,,,,,,,,
,1988,UGA,Africa,16180124,,,,,,,,,,,,,,,,,,
,1989,UGA,Africa,16763042,,,,,,,,,,,,,,,,,,
,1990,UGA,Africa,17354392,,,,,,,,,,,,,,,,,,
,1991,UGA,Africa,17953531,,,,,,,,,,,,,,,,,,
,1992,UGA,Africa,18561674,,,,,,,,,,,,,,,,,,
,1993,UGA,Africa,19175988,,,,,,,,,,,,,,,,,,
,1994,UGA,Africa,19793541,,,,,,,,,,,,,,,,,,
,1995,UGA,Africa,20413152,,,,,,,,,,,,,,,,,,
,1996,UGA,Africa,21032821,,,,,,,,,,,,,,,,,,
,1997,UGA,Africa,21655398,,,,,,,,,,,,,,,,,,
,1998,UGA,Africa,22290780,,,,,,,,,,,,,,,,,,
,1999,UGA,Africa,22952410,,,,,,,,,,,,,,,,,,
,2000,UGA,Africa,23650172,,,,,,,,,,,,,,,,,,
,2001,UGA,Africa,24388968,,,,,,,,,,,,,,,,,,
,2002,UGA,Africa,25167257,,,,,,,,,,,,,,,,,,
,2003,UGA,Africa,25980552,,,,,,,,,,,,,,,,,,
,2004,UGA,Africa,26821297,,,,,,,,,,,,,,,,,,
,2005,UGA,Africa,27684585,,,,,,,,,,,,,,,,,,
,2006,UGA,Africa,28571475,,,,,,,,,,,,,,,,,,
,2007,UGA,Africa,29486338,,,,,,,,,,,,,,,,,,
,2008,UGA,Africa,30431736,,,,,,,,,,,,,,,,,,
,2009,UGA,Africa,31411096,,,,,,,,,,,,,,,,,,
,2010,UGA,Africa,32428167,,,,,,,,,,,,,,,,,,
,2011,UGA,Africa,33476919,,,,,,,,,,,,,,,,,,
,2012,UGA,Africa,34559168,,,,,,,,,,,,,,,,,,
,2013,UGA,Africa,35695246,,,,,,,,,,,,,,,,,,
,2014,UGA,Africa,36912148,,,,,,,,,,,,,,,,,,
,2015,UGA,Africa,38225453,,,,,,,,,,,,,,,,,,
,2016,UGA,Africa,39647506,,,,,,,,,,,,,,,,,,
,2017,UGA,Africa,41162465,,,,,,,,,,,,,,,,,,
,2018,UGA,Africa,42723139,,,,,,,,,,,,,,,,,,
Ukraine,1960,UKR,Europe,42664652,,,,,,,,,,,,,,,,,,
,1961,UKR,Europe,43206345,,,,,,,,,,,,,,,,,,
,1962,UKR,Europe,43752230,,,,,,,,,,,,,,,,,,
,1963,UKR,Europe,44288608,,,,,,,,,,,,,,,,,,
,1964,UKR,Europe,44796964,,,,,,,,,,,,,,,,,,
,1965,UKR,Europe,45264548,,,,0,0,0,0,0,0,,,,,,,,,
,1966,UKR,Europe,45684979,,,,0,0,0,0,0,0,,,,,,,,,
,1967,UKR,Europe,46063228,,,,0,0,0,0,0,0,,,,,,,,,
,1968,UKR,Europe,46411810,,,,0,0,0,0,0,0,,,,,,,,,
,1969,UKR,Europe,46749283,,,,0,0,0,0,0,0,,,,,,,,,
,1970,UKR,Europe,47088857,,,,0,0,0,0,0,0,,,,,,,,,
,1971,UKR,Europe,47435010,,,,0,0,0,0,0,0,,,,,,,,,
,1972,UKR,Europe,47783005,,,,0,0,0,0,0,0,,,,,,,,,
,1973,UKR,Europe,48125842,,,,0,0,0,0,0,0,,,,,,,,,
,1974,UKR,Europe,48452626,,,,0,0,0,0,0,0,,,,,,,,,
,1975,UKR,Europe,48755665,,,,0,0,0,0,0,0,,,,,,,,,
,1976,UKR,Europe,49032729,,,,0,0,0,0,0,0,,,,,,,,,
,1977,UKR,Europe,49287127,,,,0,0,0,0,0,0,,,,,,,,,
,1978,UKR,Europe,49523314,,,,0,0,0,0,0,0,,,,,,,,,
,1979,UKR,Europe,49747989,,,,0,0,0,0,0,0,,,,,,,,,
,1980,UKR,Europe,49965874,,,,0,0,0,0,0,0,,,,,,,,,
,1981,UKR,Europe,50221000,,,,0,0,0,0,0,0,,,,,,,,,
,1982,UKR,Europe,50384000,,,,0,0,0,0,0,0,,,,,,,,,
,1983,UKR,Europe,50564000,,,,0,0,0,0,0,0,,,,,,,,,
,1984,UKR,Europe,50754000,,,,0,0,0,0,0,0,,,,,,,,,
,1985,UKR,Europe,50917000,,2673.667342,759.8964977,895.383718,849.9149459,28.19112,140.28106,0,0,,,,,,,,,
,1986,UKR,Europe,51097000,,2689.349751,762.5025133,889.4492186,896.9657694,28.03993,112.39232,0,0,,,,,,,,,
,1987,UKR,Europe,51293000,,2748.406641,792.7689405,881.2998147,916.3908555,25.24873,132.6983,0,0,,,,,,,,,
,1988,UKR,Europe,51521000,,2751.398355,728.0060413,831.3840853,971.1312684,31.401,189.47596,0,0,,,,,,,,,
,1989,UKR,Europe,51773000,,2637.618712,695.8076068,758.3904075,981.7216077,26.65596,175.04313,0,0,,,,,,,,,
,1990,UKR,Europe,51892000,,3066.20507,754.7315875,873.659845,1209.674164,27.66842105,200.4710526,0,0,,,,,,,,,
,1991,UKR,Europe,52000470,,2792.562159,687.8607782,726.7042053,1149.468228,30.81578947,197.7131579,0,0,,,,,,,,,
,1992,UKR,Europe,52150266,,2450.443339,507.5400322,748.1278039,979.9518191,20.74473684,194.0789474,0,0,,,,,,,,,
,1993,UKR,Europe,52179210,,2058.798714,295.3647363,657.065611,879.310472,29.05,198.0078947,0,0,,,,,,,,,
,1994,UKR,Europe,51921041,,1761.473195,236.5259047,542.0397589,769.8391101,31.88947368,181.1789474,0,0,,,,,,,,,
,1995,UKR,Europe,51512299,,1653.400477,226.7190489,493.62372,721.2787611,26.19210526,185.5868421,0,0,,,,,,,,,
,1996,UKR,Europe,51057189,,1628.822844,171.0430615,389.0235,836.6273353,22.71578947,209.4131579,0,0,,,,,,,,,
,1997,UKR,Europe,50594105,,1599.502323,166.6778746,444.51023,753.3431662,25.93684211,209.0342105,0,0,,,,,,,,,
,1998,UKR,Europe,50143939,,1540.127172,172.2838116,430.91476,697.5049164,41.41842105,197.9973684,0,0.007894737,,,,,,,,,
,1999,UKR,Europe,49673350,,1571.701598,153.8497969,449.46461,741.039823,37.69473684,189.6447368,0,0.007894737,,,,,,,,,
,2000,UKR,Europe,49175848,,1575.826766,145.0255897,455.6017843,741.986234,29.66842105,203.5289474,0,0.015789474,,,,,,,,,
,2001,UKR,Europe,48683865,,1575.995982,161.3663195,463.2072925,719.2723697,31.66315789,200.4447368,0,0.042105263,,,,,,,,,
,2002,UKR,Europe,48202500,,1552.777545,159.5029512,454.7302088,707.9154376,25.33421053,205.2368421,0,0.057894737,,,,,,,,,
,2003,UKR,Europe,47812950,,1595.297923,164.0964853,470.4714138,722.1116028,24.31052632,214.2263158,0,0.081578947,,,,,,,,,
,2004,UKR,Europe,47451600,,1606.544749,173.2474127,456.8431472,716.4331367,30.92894737,229.0052632,0,0.086842105,,,,,,,,,
,2005,UKR,Europe,47105150,,1589.580195,164.901848,436.3641128,722.1116028,32.53421053,233.5684211,0,0.1,,,,,,,,,
,2006,UKR,Europe,46787750,,1607.066111,172.1499098,463.1352098,700.3441495,33.91052632,237.4342105,0,0.092105263,,,,,,,,,
,2007,UKR,Europe,46509350,,1568.77046,174.6975222,462.3964722,660.5948869,26.69210526,243.5315789,0,0.118421053,,,,,,,,,
,2008,UKR,Europe,46258200,,1552.622576,171.5097556,486.11074,627.4705015,30.29473684,236.4236842,0,0.118421053,,,,,,,,,
,2009,UKR,Europe,46053300,,1319.352538,162.9876286,417.1681,489.0862832,31.41052632,218.2210526,0,0.113157895,,,,,,,,,
,2010,UKR,Europe,45870700,,1413.017164,152.7047164,444.85913,545.6059489,34.61052632,234.6105263,0,0.131578947,,,,,,,,,
,2011,UKR,Europe,45706100,,1469.205429,158.4418881,482.5287,561.2690511,28.80526316,237.4947368,0.078947368,0.234210526,,,,,,,,,
,2012,UKR,Europe,45593300,,1432.002677,152.0513698,494.79835,518.3871681,27.57631579,237.2026316,0.876315789,0.757894737,,,,,,,,,
,2013,UKR,Europe,45489600,,1364.474998,144.6482556,484.09875,476.9911504,36.31842105,218.9710526,1.5,1.681578947,,,,,,,,,
,2014,UKR,Europe,45271947,,1200.181874,123.9119027,413.74888,403.1710914,22.30263158,232.6026316,1.128947368,2.973684211,,,,,,,,,
,2015,UKR,Europe,45154029,,996.1977019,109.0105859,318.01072,319.8869223,14.20263158,230.5973684,1.255263158,2.852631579,,,,,,,,,
,2016,UKR,Europe,45004645,,1044.665111,115.6894707,377.3935,314.2084562,20.18684211,213.0263158,1.292105263,2.510526316,,,,,,,,,
,2017,UKR,Europe,44831135,,969.4418865,115.5739031,298.84448,301.9051131,22.92760081,225.2005263,1.994921053,2.565263158,,,,,,,,,
,2018,UKR,Europe,44622516,,976.9823729,111.4148373,304.7945816,305.6907571,26.05456521,222.1002632,3.385509098,2.966842105,,,,,,,,,
United Arab Emirates,1960,ARE,Asia,92418,,,,,,,,,,,,,,,,,,
,1961,ARE,Asia,100796,,,,,,,,,,,,,,,,,,
,1962,ARE,Asia,112118,,,,,,,,,,,,,,,,,,
,1963,ARE,Asia,125130,,,,,,,,,,,,,,,,,,
,1964,ARE,Asia,138039,,,,,,,,,,,,,,,,,,
,1965,ARE,Asia,149857,,0.86560895,0.86560895,0,0,0,0,0,0,,,,,,,,,
,1966,ARE,Asia,159976,,0.927564848,0.927564848,0,0,0,0,0,0,,,,,,,,,
,1967,ARE,Asia,169771,,5.428212361,1.001712361,0,4.4265,0,0,0,0,,,,,,,,,
,1968,ARE,Asia,182627,,6.970712541,1.120712541,0,5.85,0,0,0,0,,,,,,,,,
,1969,ARE,Asia,203106,,6.994359584,1.241859584,0,5.7525,0,0,0,0,,,,,,,,,
,1970,ARE,Asia,234514,,9.622960833,1.432960833,0,8.19,0,0,0,0,,,,,,,,,
,1971,ARE,Asia,277471,,14.63803056,1.670530556,0,12.9675,0,0,0,0,,,,,,,,,
,1972,ARE,Asia,330974,,15.65015,2.19515,0,13.455,0,0,0,0,,,,,,,,,
,1973,ARE,Asia,394624,,20.29311111,3.425611111,0,16.8675,0,0,0,0,,,,,,,,,
,1974,ARE,Asia,467451,,22.29551111,4.745511111,0,17.55,0,0,0,0,,,,,,,,,
,1975,ARE,Asia,548301,,23.85920833,7.674208333,0,16.185,0,0,0,0,,,,,,,,,
,1976,ARE,Asia,637922,,30.19023611,11.27523611,0,18.915,0,0,0,0,,,,,,,,,
,1977,ARE,Asia,735344,,49.6315,16.6765,0,32.955,0,0,0,0,,,,,,,,,
,1978,ARE,Asia,835508,,57.31101111,18.21351111,0,39.0975,0,0,0,0,,,,,,,,,
,1979,ARE,Asia,931749,,67.37058333,24.86058333,0,42.51,0,0,0,0,,,,,,,,,
,1980,ARE,Asia,1019509,,108.2792281,60.30922806,0,47.97,0,0,0,0,,,,,,,,,
,1981,ARE,Asia,1096610,,126.5424294,65.99492944,0,60.5475,0,0,0,0,,,,,,,,,
,1982,ARE,Asia,1164806,,136.8703286,73.30032861,0,63.57,0,0,0,0,,,,,,,,,
,1983,ARE,Asia,1228459,,131.6875697,73.67506972,0,58.0125,0,0,0,0,,,,,,,,,
,1984,ARE,Asia,1293971,,164.0986817,84.34368167,0,79.755,0,0,0,0,,,,,,,,,
,1985,ARE,Asia,1366164,,203.4310528,104.7610528,0,98.67,0,0,0,0,,,,,,,,,
,1986,ARE,Asia,1446380,,246.4080433,126.5805433,0,119.8275,0,0,0,0,,,,,,,,,
,1987,ARE,Asia,1533536,,275.0532447,138.3582447,0,136.695,0,0,0,0,,,,,,,,,
,1988,ARE,Asia,1627066,,303.8140108,165.5590108,0,138.255,0,0,0,0,,,,,,,,,
,1989,ARE,Asia,1725681,,342.1187742,173.7362742,0,168.3825,0,0,0,0,,,,,,,,,
,1990,ARE,Asia,1828432,,347.0181717,182.1456717,0,164.8725,0,0,0,0,,,,,,,,,
,1991,ARE,Asia,1937153,,422.981065,224.471065,0,198.51,0,0,0,0,,,,,,,,,
,1992,ARE,Asia,2052891,,408.8616331,226.0491331,0,182.8125,0,0,0,0,,,,,,,,,
,1993,ARE,Asia,2173139,,425.5916519,234.1016519,0,191.49,0,0,0,0,,,,,,,,,
,1994,ARE,Asia,2294385,,466.9740675,245.5515675,0,221.4225,0,0,0,0,,,,,,,,,
,1995,ARE,Asia,2415090,,487.2825839,245.5800839,0,241.7025,0,0,0,0,,,,,,,,,
,1996,ARE,Asia,2539126,,502.2558089,237.5433089,0,264.7125,0,0,0,0,,,,,,,,,
,1997,ARE,Asia,2671362,,524.3592306,241.6092306,0,282.75,0,0,0,0,,,,,,,,,
,1998,ARE,Asia,2813214,,536.7142564,240.4117564,0,296.3025,0,0,0,0,,,,,,,,,
,1999,ARE,Asia,2966034,,541.0691822,234.7241822,0,306.345,0,0,0,0,,,,,,,,,
,2000,ARE,Asia,3134062,,538.8712133,232.4287133,0,306.4425,0,0,0,0,,,,,,,,,
,2001,ARE,Asia,3302719,,544.8211555,229.8761517,0.21500381,314.73,0,0,0,0,,,,,,,,,
,2002,ARE,Asia,3478777,,595.3836977,238.9971981,1.09649966,355.29,0,0,0,0,,,,,,,,,
,2003,ARE,Asia,3711932,,634.8553652,264.2353656,1.2899996,369.33,0,0,0,0,,,,,,,,,
,2004,ARE,Asia,4068570,,678.8626384,285.3531428,1.46199567,392.0475,0,0,0,0,,,,,,,,,
,2005,ARE,Asia,4588225,,708.2373524,296.5585247,1.69132764,409.9875,0,0,0,0,,,,,,,,,
,2006,ARE,Asia,5300174,,745.0997097,319.0645389,3.27517082,422.76,0,0,0,0,,,,,,,,,
,2007,ARE,Asia,6168838,,821.8424069,340.8833944,1.57666747,479.382345,0,0,0,0,,,,,,,,,
,2008,ARE,Asia,7089487,,941.833893,358.1209033,3.99183468,579.721155,0,0,0,0,,,,,,,,,
,2009,ARE,Asia,7917372,,929.92521,350.8147844,3.1852244,575.8807275,0,0,0.044473684,0,,,,,,,,,
,2010,ARE,Asia,8549988,,974.4190554,374.0021622,7.65281912,592.7164425,0,0,0.047631579,0,,,,,,,,,
,2011,ARE,Asia,8946777,,1027.714906,406.123734,5.17394277,616.3614396,0,0,0.055789474,0,,,,,,,,,
,2012,ARE,Asia,9141596,,1079.256854,423.8090397,16.07689332,639.3075,0,0,0.063421053,0,,,,,,,,,
,2013,ARE,Asia,9197910,,1137.446551,469.0919277,20.58097135,647.4962832,0,0,0.273157895,0.003947368,,,,,,,,,
,2014,ARE,Asia,9214175,,1132.373914,474.2669597,22.9462226,634.3496793,0,0,0.791315789,0.003947368,,,,,,,,,
,2015,ARE,Asia,9262900,,1245.831787,509.5960485,19.94158884,715.4823076,0,0,0.792105263,0.003947368,,,,,,,,,
,2016,ARE,Asia,9360980,,1291.736777,542.1859763,21.40589888,727.2543017,0,0,0.871842105,0.002968637,,,,,,,,,
,2017,ARE,Asia,9487203,,1267.147758,509.7157392,11.66024963,744.3530666,0,0,1.400982409,0.001973684,,,,,,,,,
,2018,ARE,Asia,9630959,,1304.927457,524.5601224,12.21787036,765.6399455,0,0,2.491798683,0.001973684,,,,,,,,,
United Kingdom,1960,GBR,Europe,52400000,,,,,,,,,,,,,,,,,,
,1961,GBR,Europe,52800000,,,,,,,,,,,,,,,,,,
,1962,GBR,Europe,53250000,,,,,,,,,,,,,,,,,,
,1963,GBR,Europe,53650000,,,,,,,,,,,,,,,,,,
,1964,GBR,Europe,54000000,,,,,,,,,,,,,,,,,,
,1965,GBR,Europe,54348050,,2311.61082,885.7195478,1365.32711,8.59457,12.13684211,39.83275,0,0,,,,,,,,,
,1966,GBR,Europe,54648500,,2321.865058,948.9158364,1299.4199,8.38523,11.93684211,53.20725,0,0,,,,,,,,,
,1967,GBR,Europe,54943600,,2321.830929,1019.778536,1213.83473,14.10719,12.85526316,61.25521,0,0,,,,,,,,,
,1968,GBR,Europe,55211700,,2404.829682,1079.495865,1214.7535,31.85457,9.794736842,68.93101,0,0,,,,,,,,,
,1969,GBR,Europe,55441750,,2491.681562,1160.340201,1184.0503,62.06931,8.568421053,76.65333,0,0,,,,,,,,,
,1970,GBR,Europe,55663250,,2544.223332,1228.784459,1116.75912,118.2771,11.93684211,68.46581,0,0,,,,,,,,,
,1971,GBR,Europe,55896223,,2497.085547,1235.286071,989.713,190.70874,8.876315789,72.50142,0,0,,,,,,,,,
,1972,GBR,Europe,56086065,,2533.568239,1309.810493,866.92346,270.6301,8.876315789,77.32787,0,0,,,,,,,,,
,1973,GBR,Europe,56194527,,2660.079989,1344.500859,938.98294,292.80851,10.1,73.68768,0,0,,,,,,,,,
,1974,GBR,Europe,56229974,,2524.946711,1248.866293,826.6604,350.22582,10.71315789,88.48104,0,0,,,,,,,,,
,1975,GBR,Europe,56225800,,2380.767319,1092.239569,831.60315,366.97302,10.1,79.85158,0,0,,,,,,,,,
,1976,GBR,Europe,56211968,,2428.448682,1085.84213,846.26858,389.24447,11.93684211,95.15666,0,0,,,,,,,,,
,1977,GBR,Europe,56193492,,2473.434646,1094.934333,849.04815,413.71399,10.40526316,105.33291,0,0,,,,,,,,,
,1978,GBR,Europe,56196504,,2488.215579,1123.258701,827.13723,429.13537,10.71315789,97.97112,0,0,,,,,,,,,
,1979,GBR,Europe,56246951,,2604.75955,1133.335886,889.1135,470.16601,11.32368421,100.82047,0,0,,,,,,,,,
,1980,GBR,Europe,56314216,,2372.233355,969.1239622,826.48595,468.77041,10.40526316,97.44777,0,0,,,,,,,,,
,1981,GBR,Europe,56333829,,2305.952778,897.2700806,821.99677,475.12039,11.62894737,99.93659,0,0,,,,,,,,,
,1982,GBR,Europe,56313641,,2274.663586,907.5991439,766.63797,472.74787,11.93684211,115.74176,0,0,,,,,,,,,
,1983,GBR,Europe,56332848,,2282.668871,872.7711389,773.76716,492.78636,11.93684211,131.40737,0,0,,,,,,,,,
,1984,GBR,Europe,56422072,,2280.85747,1072.84225,549.81988,504.17213,11.93684211,142.08371,0.002658161,0,,,,,,,,,
,1985,GBR,Europe,56550268,,2376.889443,932.1647258,731.28277,542.22549,10.40578947,160.80801,0.002658161,0,,,,,,,,,
,1986,GBR,Europe,56681396,,2443.359164,934.2948375,789.77004,551.25037,12.54815789,155.4931,0.002658161,0,,,,,,,,,
,1987,GBR,Europe,56802050,,2440.221448,908.5694228,809.08747,566.16003,11.01789474,145.38663,0,0,,,,,,,,,
,1988,GBR,Europe,56928327,,2471.058545,966.5029864,785.39716,539.2831,12.85421053,167.01843,0.002658161,0,,,,,,,,,
,1989,GBR,Europe,57076711,,2472.392963,987.9981014,755.99652,527.02508,12.54815789,188.80142,0,0.023684211,,,,,,,,,
,1990,GBR,Europe,57247586,,2492.882062,1000.721128,755.31035,548.73829,13.46631579,173.0544,0,0.023684211,,,,,,,,,
,1991,GBR,Europe,57424897,,2544.858368,996.0562975,756.58965,592.76947,11.93605263,185.67295,0,0.023684211,,,,,,,,,
,1992,GBR,Europe,57580402,,2527.263744,1007.18344,711.38384,589.92012,14.07842105,202.15266,0,0.086842105,,,,,,,,,
,1993,GBR,Europe,57718614,,2554.223922,1012.2387,619.48358,672.27215,11.32394737,235.18186,0,0.571052632,,,,,,,,,
,1994,GBR,Europe,57865745,,2523.060465,1001.666524,578.40642,692.25249,13.46631579,232.3674,0,0.905263158,,,,,,,,,
,1995,GBR,Europe,58019030,,2531.70533,989.9536256,551.91328,738.08632,12.24210526,234.15842,0,1.031578947,,,,,,,,,
,1996,GBR,Europe,58166950,,2654.561619,1014.601604,515.97658,859.84079,8.936736842,249.17275,0,1.284210526,,,,,,,,,
,1997,GBR,Europe,58316954,,2607.003179,985.4432414,460.17584,884.18238,11.56878947,258.32556,0,1.755263158,,,,,,,,,
,1998,GBR,Europe,58487141,,2634.234265,981.5729825,448.691215,919.4049,13.46740621,261.8051294,0,2.307894737,,,,,,,,,
,1999,GBR,Europe,58682466,,2621.316453,967.8680948,398.917141,978.8769,14.04104546,250.3498512,0.002631579,2.236842105,,,,,,,,,
,2000,GBR,Europe,58892514,,2645.27704,954.7718446,427.147803,1013.4171,13.3835404,223.8493835,0.002631579,2.489473684,,,,,,,,,
